amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,spender_committee_designation,spender_committee_org_type,spender_committee_type,sub_id,transaction_id,two_year_transaction_period,unused_recipient_committee_id
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,248.93,2012-09-18,TELEPHONE EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544216,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544216,DALLAS,,AT&T,TX,752434546,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216760,B-E-83981,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,332.0,2012-09-18,REIMB:  SEE BELOW,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544215,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,ORIGINAL VENDORS EXCEEDING REPORTING THRESHOLD ITEMIZED AS MEMO TRANSACTIONS.,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544215,DALLAS,,AMERICAN EXPRESS,TX,752650448,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216758,B-E-83977,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,1788.33,2012-09-15,REIMB:  SEE BELOW,OTHER,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544214,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,ORIGINAL VENDORS EXCEEDING REPORTING THRESHOLD ITEMIZED AS MEMO TRANSACTIONS.,false,,,,ERIN CASEY,FRENCH,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544214,WASHINGTON,,"FRENCH, ERIN CASEY",DC,200032705,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216755,B-E-84078,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,6000.0,2012-09-14,SIGN DISTRIBUTION SERVICES,OTHER,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544214,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,JOE,JAMES,,,MR.,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544214,PLANO,,"JAMES, JOE MR.",TX,750743616,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216754,B-E-83976,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,LOCUS^KIM^^,TX,9129  LOCARNO DRIVE,,752437213,324.9,2012-09-11,CAMPAIGN MATERIALS-PRINTING,ADVERTISING,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,825318,F3,12961003784,17,Operating Expenditures,4102520121168391677,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF KIM LOCUS(10/09/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961003784,DALLAS,,MINUTEMAN PRESS,TX,752314539,,12G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110820121170403474,B-S-8253,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,4545.89,2012-09-10,REIMB:  SEE BELOW,OTHER,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544212,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,ORIGINAL VENDORS EXCEEDING REPORTING THRESHOLD ITEMIZED AS MEMO TRANSACTIONS.,false,,,,KIM,LOCUS,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544212,DALLAS,,"LOCUS, KIM",TX,752437213,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216748,B-E-84079,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,14000.0,2012-09-10,TELEPHONE SURVEY,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544212,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544212,CROFTON,,ONMESSAGE INC.,MD,211142457,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216747,B-E-84007,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,84.95,2012-09-10,INTERNET SERVICE,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544211,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544211,DALLAS,,AT&T,TX,752434546,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216746,B-E-83979,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,6734.42,2012-09-10,REIMB:  SEE BELOW,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544208,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,ORIGINAL VENDORS EXCEEDING REPORTING THRESHOLD ITEMIZED AS MEMO TRANSACTIONS.,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544208,DALLAS,,AMERICAN EXPRESS,TX,752650448,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216735,B-E-83978,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,575.96,2012-09-09,TRAVEL EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346447,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346447,LAS VEGAS,,TSP KAYAK,NV,NONE,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129037,B-S-8292,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,80.12,2012-09-09,MEETING EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346445,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346445,WASHINGTON,,TORTILLA COAST RESTAURANT,DC,200031826,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129033,B-S-8291,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,574.64,2012-09-09,TRAVEL EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346445,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346445,DALLAS,,GETAROOM.COM,TX,75201,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129032,B-S-8290,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,LOCUS^KIM^^,TX,9129  LOCARNO DRIVE,,752437213,1319.0,2012-09-07,YOUNG REPUBLICANS EVENT EXPENS,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,825318,F3,12961003783,17,Operating Expenditures,4102520121168391677,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF KIM LOCUS(10/09/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961003783,DALLAS,,MATTITO'S RESTAURANT,TX,752011300,,12G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110820121170403473,B-S-8251,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,22.76,2012-09-07,MEAL EXPENSE,TRAVEL,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346447,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346447,DALLAS,,LUNA DE NOCHE RESTAURANT,TX,752302460,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129038,B-S-8294,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,39.86,2012-09-06,UTILITES,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544207,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544207,DALLAS,,ATMOS ENERGY,TX,752402601,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216734,B-E-83968,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,121.13,2012-09-06,MEETING EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346447,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346447,DALLAS,,MI COCINA,TX,752302745,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129039,B-S-8296,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,LOCUS^KIM^^,TX,9129  LOCARNO DRIVE,,752437213,200.0,2012-09-05,CAMPAIGN MATERIALS,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G2012,,PTY,POLITICAL PARTY COMMITTEE,GENERAL,2012,825318,F3,12961003783,17,Operating Expenditures,4102520121168391677,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF KIM LOCUS(10/09/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961003783,DALLAS,C00342857,DALLAS COUNTY REPUBLICAN PARTY,TX,75231,,12G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110820121170403472,B-S-8250,2012,C00342857
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,108.16,2012-09-05,MEETING EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346448,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346448,DALLAS,,HOUSTON'S RESTAURANT,TX,75225,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129040,B-S-8297,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,LOCUS^KIM^^,TX,9129  LOCARNO DRIVE,,752437213,80.73,2012-09-04,MEETING EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,825318,F3,12961003782,17,Operating Expenditures,4102520121168391677,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF KIM LOCUS(10/09/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961003782,ROWLETT,,HUBBARDS,TX,75088,,12G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110820121170403470,B-S-8248,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,1153.56,2012-09-04,UTILITIES,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544207,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544207,DALLAS,,TXU ENERGY,TX,753010001,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216733,B-E-83966,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,399.0,2012-09-04,WEBSITE HOSTING AND MAINTENANC,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544207,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544207,HASTINGS ON HUDSON,,RCCC LLC,NY,107063519,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216732,B-E-83965,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,194.85,2012-09-04,TRAVEL EXPENSE: LODGING,TRAVEL,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544206,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544206,HOUSTON,,GULF DIRECT,TX,770574854,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216731,B-E-83950,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,12000.0,2012-09-04,DATA BASE MANAGEMENT,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544206,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544206,GERMANTOWN,,"DATALAB USA, INC.",MD,208764063,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216730,B-E-84006,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,544.56,2012-09-04,CREDIT CARD PROCESSING,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544206,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544206,DALLAS,,AMERICAN NATIONAL BANK,TX,752194108,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216729,B-E-84075,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,218.6,2012-09-02,TRAVEL EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346450,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346450,PHOENIX,,US AIRWAYS,AZ,850343802,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129046,B-S-8305,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,216.01,2012-09-02,TELEPHONE EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346448,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346448,DALLAS,,AT&T MOBILITY,TX,752372638,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129041,B-S-8300,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,6.18,2012-09-02,MEETING EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346446,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346446,DALLAS,,STARBUCKS COFFEE COMPANY,TX,752054032,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129035,B-S-8303,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,284.62,2012-09-02,TRAVEL EXPENSE,MATERIALS,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346446,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346446,DALLAS,,AVIS,TX,752350902,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129034,B-S-8301,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,2500.0,2012-09-01,CONSULTING:  MEDIA,ADVERTISING,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544205,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,ORRIN (GUY),HARRISON,,,MR.,IV,http://docquery.fec.gov/cgi-bin/fecimg/?12972544205,ALEXANDRIA,,"HARRISON, ORRIN (GUY) MR. IV",VA,223023309,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216728,B-E-84076,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,4500.0,2012-09-01,CONSULTING:  FUNDRAISING,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544205,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544205,DALLAS,,THE MCINTOSH CO.,TX,75230,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216727,B-E-83957,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,2000.0,2012-09-01,OFFICE RENT,ADMINISTRATIVE,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544205,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544205,DALLAS,,LINCOLN PROPERTY COMPANY,TX,752061023,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216726,B-E-83958,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,5000.0,2012-09-01,CONSULTING:  MEDIA,ADVERTISING,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544204,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544204,HOUSTON,,GULF DIRECT,TX,770574854,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216725,B-E-83951,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,5000.0,2012-09-01,CONSULTING:  FUNDRAISING,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544204,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544204,WASHINGTON,,BELLWETHER CONSULTING GROUP,DC,200363649,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216724,B-E-83954,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,DALLAS,AMERICAN EXPRESS,TX,PO BOX 650448,,752650448,6107.52,2012-09-01,CONVENTION LODGING,TRAVEL,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,837231,F3,12961346448,17,Operating Expenditures,4120520121174102120,2017-05-31T20:12:38.059660,X,,SUBITEMIZATION OF AMERICAN EXPRESS(10/19/12),true,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12961346448,TAMPA,,WESTIN HARBOUR ISLAND,FL,336025707,,30G,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4011120131178129042,B-S-8309,2012,
A,ADD,,,,,,,,,,,,,,,,012,Donations,,C00303305,,,,,,,1000.0,2012-08-31,CONTRIBUTION,OTHER,,,G2012,,ORG,ORGANIZATION,GENERAL,2012,816590,F3,12972544226,21,Other Disbursements,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544226,DALLAS,,FOR THE LOVE OF THE LAKE,TX,752183483,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216790,B-E-83992,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,2094.37,2012-08-31,SALARY,ADMINISTRATIVE,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544204,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,LINDSEY ADAMS,WILLIAMS,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544204,DALLAS,,"WILLIAMS, LINDSEY ADAMS",TX,752044076,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216723,B-E-83989,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,313.14,2012-08-31,SALARY,ADMINISTRATIVE,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544203,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,JEFFERSON,TIMMONS,L.,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544203,DALLAS,,"TIMMONS, JEFFERSON L.",TX,752436350,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216722,B-E-83990,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,349.09,2012-08-31,SALARY,ADMINISTRATIVE,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544203,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,KEVIN,MUEHLEMAN,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544203,DALLAS,,"MUEHLEMAN, KEVIN",TX,752405531,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216721,B-E-83988,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,132.09,2012-08-31,SALARY,ADMINISTRATIVE,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544203,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,RYAN,MELLINGER,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544203,DALLAS,,"MELLINGER, RYAN",TX,752312502,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216720,B-E-83987,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,750.0,2012-08-31,ACCOUNTING SERVICES,OTHER,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544202,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,JILL,MELLINGER,,,MRS.,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544202,DALLAS,,"MELLINGER, JILL MRS.",TX,752312502,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216719,B-E-84064,2012,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,464.97,2012-08-31,SALARY,ADMINISTRATIVE,,,G2012,,IND,INDIVIDUAL,GENERAL,2012,816590,F3,12972544202,17,Operating Expenditures,4101520121167230150,2017-05-31T20:12:38.059660,,,,false,,,,SARAH,LOCUS,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?12972544202,DALLAS,,"LOCUS, SARAH",TX,752437213,,Q3,2012,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4110720121170216718,B-E-83986,2012,
