line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,AUGUST PFLUGER FOR CONGRESS,1995835,3619,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-04,738.90,,,,B7F2178742FFB4397A94,202607159875731568,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3618,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-27,1181.40,,,,B5BCF487F5ED24BB88E1,202607159875731567,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3617,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE FEE,2026-03-07,-33.38,,,,B1BE838C86B39477E95F,202607159875731567,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3616,C00719294,UBER EATS,SAN FRANCISCO,CA,941031331,,,,,MEAL EXPENSE,2026-02-13,15.12,,,,B6AF5EE3AED5C460EB7F,202607159875731567,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3615,C00719294,GOOD STUFF EATERY ARLINGTON,ARLINGTON,VA,222023708,,,,,MEAL EXPENSE,2026-03-05,741.48,,,,B2F3BF51733D6455099C,202607159875731566,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3614,C00719294,CHIONSINI CHILDREN LTD.,CEDAR PARK,TX,786132584,,,,,ADVERTISING EXPENSE,2026-02-11,1749.00,,,,BF6757BB10DC9445F86B,202607159875731566,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3613,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-12,427.89,,,,B046ABB31EA6B4612B7A,202607159875731566,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3612,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-03-04,42.12,,,,B53CCD796BC7C45F6840,202607159875731565,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3611,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE FEE,2026-02-18,85.99,,,,B609B48EFD6584A819C1,202607159875731565,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3610,C00719294,LUPE TORTILLA MEXICAN - COLLEGE STATION - TX,COLLEGE STATION,TX,778401918,,,,,MEAL EXPENSE,2026-02-19,82.85,,,,B841ADB03375E430A8A3,202607159875731565,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3609,C00719294,HOME2 SUITES,SAN ANGELO,TX,769015603,,,,,LODGING EXPENSE,2026-02-14,171.54,,,,BB827A2CCFE224AA88B2,202607159875731564,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3608,C00719294,OFFICE DEPOT,BAKERSFIELD,CA,93309,,,,,GENERAL OFFICE SUPPLIES,2026-02-13,27.28,,,,BAAF98A3C2B7F4DE2825,202607159875731564,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,4077,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-11,132.13,,,,B85A793B19EB343DC9FE,202607159875731720,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4076,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-04-24,47.98,,,,B51517B45311544BAB98,202607159875731720,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4075,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-03-01,774.99,,,,BDC2D4510AB5C4BB28BB,202607159875731720,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4074,C00719294,SHELL,BRADY,TX,768257444,,,,,FUEL,2026-06-15,5.44,,,,B22399AC1AE254E91AC2,202607159875731719,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4073,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-17,64.38,,,,BD7B9077E1C7245E7A23,202607159875731719,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4072,C00719294,PV DELI BY CHEF JASON,SAN ANGELO,TX,769047606,,,,,MEAL EXPENSE,2026-04-24,44.68,,,,B924CC42E329D43F8AA2,202607159875731719,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4071,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-20,23.99,,,,BE59D695061B24E53864,202607159875731718,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4070,C00719294,RPM ITALIAN,WASHINGTON,DC,20001,,,,,MEAL EXPENSE,2026-03-18,208.05,,,,B852A29CF3C00423D89F,202607159875731718,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4069,C00719294,THE POST OAK HOTEL,HOUSTON,TX,770273047,,,,,CREDIT: LODGING,2026-05-18,-499.04,,,,B4D6C37B040EF4FF1AA7,202607159875731718,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4068,C00719294,CHEVRON - SAN ANGELO - TX,SAN ANGELO,TX,769049734,,,,,FUEL EXPENSE,2026-05-06,106.23,,,,BA57F430E3CBC4527847,202607159875731717,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4067,C00719294,DOUBLETREE BY HILTON,MIDLAND,TX,797015246,,,,,LODGING FEE,2026-03-15,610.03,,,,B23AC47D7B57F474BA68,202607159875731717,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4066,C00719294,DALLUX VIP LUXURY,CARROLLTON,TX,750065116,,,,,TRANSPORTATION EXPENSE,2026-06-05,192.00,,,,B7F5588F5BF514C62826,202607159875731717,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4065,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-06-16,23.98,,,,BDC6E0BAC552C46AE871,202607159875731716,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4064,C00719294,PAPPADEAUX SEAFOOD KITCHEN,RICHARDSON,TX,75080,,,,,MEAL EXPENSE,2026-04-27,39.54,,,,B5D31967AA8674B77948,202607159875731716,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4063,C00719294,CHEVRON - SAN ANGELO - TX,SAN ANGELO,TX,769049734,,,,,FUEL EXPENSE,2026-03-13,80.61,,,,B53231B71DBFD48EA941,202607159875731716,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4062,C00719294,THE OCCIDENTAL,WASHINGTON,DC,200041046,,,,,MEAL EXPENSE,2026-03-04,379.10,,,,B0E5AEAA0C59A499495D,202607159875731715,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4061,C00719294,BOB'S STEAK & CHOP HOUSE,DALLAS,TX,752192705,,,,,CATERING,2026-03-16,247.79,,,,B3598E7E6C2B4437E8B1,202607159875731715,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4060,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-17,39.99,,,,B846B756C825F4C448BF,202607159875731715,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4059,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-06,71.98,,,,BB6580F3821DB43D684D,202607159875731714,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4058,C00719294,POSTAL ANNEX,SAN ANGELO,TX,769046814,,,,,SHIPPING,2026-06-06,124.90,,,,B0AEF7F3E3496406B82E,202607159875731714,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4057,C00719294,OCEANAIRE,WASHINGTON,DC,200041217,,,,,CATERING,2026-06-08,1475.41,,,,BE32FBD7607A04E66A0B,202607159875731714,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4056,C00719294,AVIS,SAN ANTONIO,TX,78216,,,,,TRANSPORTATION,2026-06-07,288.72,,,,BCA152867AA9C4CF9A38,202607159875731713,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4055,C00719294,TRATTORIA ALBERTO,WASHINGTON,DC,200031139,,,,,MEAL EXPENSE,2026-06-02,189.11,,,,BF0C15DD41AA14B44AB8,202607159875731713,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4054,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-06-17,7.00,,,,B02BE07C0A1FB4F9FA34,202607159875731713,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4053,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-16,19.82,,,,B1DA7C39ED23143178EC,202607159875731712,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4052,C00719294,SHELL,BRADY,TX,768257444,,,,,FUEL,2026-06-01,46.66,,,,B16DFA3A08C664B6D8DA,202607159875731712,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4051,C00719294,AVIS,SAN ANTONIO,TX,78216,,,,,TRANSPORTATION,2026-06-01,393.04,,,,B21E202FB8CB24242815,202607159875731712,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4050,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-04-25,49.51,,,,B40C245DBE2D742C4967,202607159875731711,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4049,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,BANK FEE,2026-05-25,1.95,,,,B078C083656454B4EA0E,202607159875731711,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,3607,C00719294,COOK POLITICAL REPORT,ARLINGTON,VA,222093113,,,,,SUBSCRIPTION,2026-03-02,35.00,,,,B8B2C6478BC414C6CAC2,202607159875731564,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3606,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-03-13,-364.10,,,,B871B73DE17544C679B9,202607159875731563,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3605,C00719294,THE LLANO NEWS,LLANO,TX,786431907,,,,,CREDIT: ADVERTISING,2026-02-24,-2268.00,,,,BADE3E5D8AF684F9A938,202607159875731563,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3604,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-02-24,-322.00,,,,BA8ACA7B93CD64C05BDC,202607159875731563,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3603,C00719294,PREMIUM CAR RENTAL PROTECTION BY AMERICAN EXPRESS,NEW YORK,NY,102851000,,,,,INSURANCE FOR CAR,2026-02-20,24.95,,,,B945CEC6991D6410C8E3,202607159875731562,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3602,C00719294,HERMITAGE HOTEL,NASHVILLE,TN,372191903,,,,,LODGING EXPENSE,2026-02-22,2057.78,,,,B8BCD7E63EEA340A48CB,202607159875731562,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3601,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-03,21.97,,,,BFE0114E25C724470818,202607159875731562,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3600,C00719294,CIRCA EL BEBE AT NAVY,WASHINGTON,DC,200033401,,,,,MEAL EXPENSE,2026-02-25,33.31,,,,B79CCFB09F9764A5685E,202607159875731561,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3599,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-03-04,33.38,,,,BD9E5AC5C29C748C5874,202607159875731561,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3598,C00719294,COLEMAN CHRONICLE,COLEMAN,TX,76834,,,,,ADVERTISING EXPENSES,2026-02-13,982.00,,,,B99055A63C64945368FF,202607159875731561,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3597,C00719294,HOLLY PAIGE,,,,,,,,ADVERTISING EXPENSE,2026-02-12,856.00,,,,BD064BF9C22DB4619861,202607159875731560,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3596,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-27,679.40,,,,B6A2067E9B4714C3CA9F,202607159875731560,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3595,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-20,22.99,,,,B809D6CBE1D11401294A,202607159875731560,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3594,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-12,87.30,,,,B926CF2AF0B5542309D1,202607159875731559,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3593,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-12,16.74,,,,B5F0D6E7F4DFA42A3B89,202607159875731559,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3592,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-02-18,59.95,,,,BA175991498EF499AAFC,202607159875731559,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3591,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-09,532.79,,,,B1B26EFD7380B48EDAD9,202607159875731558,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3590,C00719294,PREMIUM CAR RENTAL PROTECTION BY AMERICAN EXPRESS,NEW YORK,NY,102851000,,,,,INSURANCE FOR CAR,2026-02-22,24.95,,,,B22283C4DB07346F9AFE,202607159875731558,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3589,C00719294,OFFICE DEPOT - SAN ANGELO - TX,SAN ANGELO,TX,769045652,,,,,GENERAL OFFICE SUPPLIES,2026-02-18,143.39,,,,B4D51050BA3C8490A904,202607159875731558,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3588,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-19,26.94,,,,B9BCF423096374B12B66,202607159875731557,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3587,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-11,392.90,,,,BBBD342A85A85475D967,202607159875731557,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3586,C00719294,HOTELTONIGHT,SAN FRANCISCO,CA,941031729,,,,,LODGING EXPENSE,2026-03-11,187.00,,,,B59ED5D7E9EF14C63989,202607159875731557,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3585,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE FEE,2026-02-18,19.35,,,,B1663D18AE9D74C2BA36,202607159875731556,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3584,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-11,392.90,,,,B54A05E09B95B46E890F,202607159875731556,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3583,C00719294,POSTAL ANNEX,SAN ANGELO,TX,769046814,,,,,SHIPPING,2026-02-26,152.57,,,,B4229EE126CBD4414A33,202607159875731556,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3582,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-05,27.05,,,,BF5349AE586D14E02B27,202607159875731555,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3581,C00719294,WESTIN AUSTIN DOWNTOWN,AUSTIN,TX,78701,,,,,LODGING,2026-02-14,465.44,,,,B85341BDB45CA4B519BD,202607159875731555,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3580,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-03-13,-364.10,,,,BE0C447A1677F4894B1E,202607159875731555,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3579,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-04,328.40,,,,B131799DBD4A440968C4,202607159875731554,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,4048,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-18,146.99,,,,B4D6BF0A0F39941A6BE5,202607159875731711,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4047,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-03-11,27.78,,,,BAD91A80721B74ABB9B3,202607159875731710,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4046,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-16,74.97,,,,BD6C8571C762D40ADB80,202607159875731710,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4045,C00719294,POTBELLY,WASHINGTON,DC,20024,,,,,CATERING,2026-03-07,168.85,,,,BB0B7BE8E0CB042A0854,202607159875731710,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4044,C00719294,AVIS,SAN ANTONIO,TX,78216,,,,,TRANSPORTATION,2026-06-15,113.63,,,,B65F7D925DD054199B35,202607159875731709,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4043,C00719294,DIVIETO RISTORANTE,DORAL,FL,331784262,,,,,CATERING,2026-03-09,236.42,,,,BA0B731FDE0EF459A9A7,202607159875731709,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4042,C00719294,THE CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,CATERING,2026-03-03,692.10,,,,B50F188E3C1C047B985E,202607159875731709,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4041,C00719294,ALLSUPS,SAN ANGELO,TX,76905,,,,,MEALS,2026-06-13,88.74,,,,BE9DC5CC918B14C48983,202607159875731708,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4040,C00719294,LIMA DO NASCIMENTO,,,,,,,,TRANSPORTATION,2026-03-03,400.00,,,,B05A154BFA196471A974,202607159875731708,IND,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4039,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,SEE MEMO ITEMS,2026-06-22,17744.94,,,,BD11800C07CEF40E589C,202607159875731708,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4038,C00719294,BERKE FARAH,WASHINGTON,DC,200064742,,,,,LEGAL SERVICES,2026-06-22,27600.00,,,,B513F8045B62749CB99F,202607159875731707,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4037,C00719294,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,2026-06-16,298.55,,,,B569EDFAAF36D40329D6,202607159875731707,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4036,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-15,303.47,,,,B79E5AABBA4634DA087A,202607159875731707,ORG,A,X,,B16F9C703201E44989B8,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4035,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-06-15,16.26,,,,B4CAE721B18A343A183B,202607159875731706,ORG,A,X,,B16F9C703201E44989B8,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4034,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-15,319.73,,,,B16F9C703201E44989B8,202607159875731706,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4033,C00719294,WEATHERS,,,,,,,,PAYROLL,2026-06-15,2099.58,,,,B908AE5A65E6A45FEA14,202607159875731706,IND,A,X,,B88275BF35EEC41AA95A,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4032,C00719294,BELL,WASHINGTON,DC,200034309,,,,,PAYROLL,2026-06-15,230.87,,,,B02BA3D5D4C2342A1AF7,202607159875731705,IND,A,X,,B88275BF35EEC41AA95A,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4031,C00719294,OLIVER,WASHINGTON,DC,200025722,,,,,PAYROLL,2026-06-15,295.29,,,,B81265DE97E2D4BDFBD0,202607159875731705,IND,A,X,,B88275BF35EEC41AA95A,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4030,C00719294,BYERS,WASHINGTON,DC,200034895,,,,,PAYROLL,2026-06-15,439.75,,,,B40D4053E856E42E5885,202607159875731705,IND,A,X,,B88275BF35EEC41AA95A,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4029,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL - SEE MEMO ITEMS,2026-06-15,3065.49,,,,B88275BF35EEC41AA95A,202607159875731704,ORG,A,,,,,2026-07-15 16:35:32
